0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0.01,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0.01,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0.01,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0.01,-0.01,0,5
0.01,-0.01,0,5
0.01,-0.02,0,5
0.01,-0.02,0,5
0.02,-0.02,0,5
0.02,-0.02,-0.01,5
0.01,-0.01,-0.01,5
0,0,-0.01,5
0,-0.01,0,5
0.01,-0.02,0,5
0.02,-0.02,0.01,5
0.01,-0.02,0.02,5
0,-0.02,0.02,5
-0.02,-0.02,0.02,5
-0.03,0,0.01,5
-0.02,0.01,0.01,5
-0.02,0.01,0,5
0,0.01,0,5
0.01,0.01,0,5
0.01,0,0,5
0.01,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0.01,-0.01,0.01,5
0.01,-0.01,0.01,5
0.01,-0.01,0.01,5
0.01,-0.01,0.01,5
0,-0.01,0.02,5
0,-0.01,0.02,5
-0.01,0,0.02,5
-0.01,0,0.01,5
0,0,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0.01,5
-0.01,-0.01,0.01,5
-0.01,-0.01,0,5
-0.01,0,0,5
0,0,0,5
0,0,0,5
0,0,0,5
0,0,0.01,5
0,0,0.01,5
0,-0.01,0.01,5
0,-0.01,0,5
0,0,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0.01,-0.01,0,5
0.01,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0.01,-0.01,0,5
0.01,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0.01,-0.01,0,5
0.01,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0.01,5
0,-0.01,0,5
0,0,0,5
